No,物件種目,所在地,建物名/部屋番号,公開日,登録価格（万円）,坪単価（万円）,交通,土地面積（㎡）,土地権利,建ぺい率,容積率,用途地域,私道面積,私道持分,築年月,建物構造,物件構造,階建/階,取引態様,利回り,保証金,広告転載,条件等,登録会員,TEL,lat,lng
580,売地,浜松市浜名区寺島2435-1,-,2026/05/25,1295,11.01,徒歩19分,389.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7788661,137.7958252
581,売地,浜松市浜名区寺島,-,2026/05/30,4095,6.01,徒歩27分,2256.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,遠州鉄道(株) 浜北店,053-581-1124,34.7788661,137.7958252
582,売地,浜松市浜名区豊保319-1,-,2026/04/18,664,6.01,徒歩7分,365.76,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8340688,137.80461
583,売地,浜松市浜名区豊保224-21,-,2026/04/18,755,6.04,徒歩11分,413.82,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8286128,137.8025235
584,売地,浜松市浜名区豊保412-2,-,2026/04/18,920,7,徒歩12分,434.81,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,(有)弥生不動産,053-587-0030,34.8388282,137.8064324
585,売地,浜松市浜名区豊保181-1,-,2026/05/22,11338800,12.79,バス停 四塔 停歩5分,356.96,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,アイエス宅建,053-434-6810,34.827453,137.8048297
586,売地,浜松市浜名区豊保１８１－１、１８１－４９,-,2026/05/20,1380,12.79,徒歩12分,356.96,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,遠州鉄道(株) 浜北店,053-581-1124,34.8274254,137.8053966
587,売地,"浜松市浜名区豊保239-1,239-22",-,2026/03/18,1480,13.51,徒歩10分,362.3,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(株)不動産の三愛,053-462-3615,34.8283554,137.8040755
588,売地,浜松市浜名区豊保181-1,-,2026/05/22,11449999,13.89,バス停 四塔 停歩5分,356.96,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,アイエス宅建,053-434-6810,34.827453,137.8048297
589,売地,浜松市浜名区中条101他,-,2026/06/02,650,5.29,徒歩13分,406.64,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,要確認,更地渡し,(株)丸玉,053-421-7360,34.783335,137.7822553
590,売地,浜松市浜名区中条24の一部,-,2026/03/23,800,6.95,徒歩11分,380.58,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(有)大西屋,053-585-3401,34.783335,137.7822553
591,売地,浜松市浜名区中条310-1,-,2026/03/14,830,6.17,徒歩8分,445.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.783335,137.7822553
592,売地,浜松市浜名区中瀬157,-,2026/05/28,400,3.56,徒歩17分,372.0,所有権,60,-,-,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,とぴあ浜松農業協同組合不動産センター有玉店,053-476-3152,34.8144401,137.8043048
593,売地,浜松市浜名区中瀬155-1,-,2026/04/30,400,3.56,徒歩17分,372.0,所有権,60,-,-,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,とぴあ浜松農業協同組合不動産センター有玉店,053-476-3152,34.8229556,137.8182545
594,売地,浜松市浜名区中瀬3547-3,-,2026/05/18,430,3,徒歩20分,475.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,富士ヶ丘サービス(株),0538-31-3308,34.8244462,137.8144907
595,売地,浜松市浜名区中瀬2254-4,-,2026/04/07,750,5.01,徒歩13分,495.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8293413,137.8071118
596,売地,"浜松市浜名区中瀬194-1,188-2,195-1",-,2026/04/19,-,7,徒歩歩3300分,373.53,所有権,60,-,-,-,-,-,-,-,-,媒介,-,-,転載不可,相談,(有)伊藤会計不動産部,053-422-9181,34.8229556,137.8182545
597,売地,浜松市浜名区中瀬252-3,-,2026/05/18,791,7.51,徒歩16分,348.36,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8229556,137.8182545
598,売地,浜松市浜名区中瀬2667-3,-,2026/05/16,850,6.65,徒歩19分,423.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(株)橘不動産,053-401-3303,34.8385973,137.8110639
599,売地,浜松市浜名区中瀬,-,2026/05/19,45,7.45,-,422.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,(株)マストレ 高林支店,053-472-5656,34.8229556,137.8182545
600,売地,浜松市浜名区中瀬3275、3277-2,-,2026/05/16,980,7.68,-,422.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,センチュリー21中央不動産浜松店,053-584-0021,34.8229556,137.8182545
601,売地,浜松市浜名区中瀬３５７０－１,-,2026/05/29,1050,2.74,徒歩23分,1271.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,遠州鉄道(株) 浜北店,053-581-1124,34.8219297,137.8144149
602,売地,浜松市浜名区中瀬9280,-,2026/05/09,1566,15.01,徒歩28分,345.09,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,(有)弥生不動産,053-587-0030,34.8267291,137.8187647
603,売地,浜松市浜名区西美薗,-,2026/05/27,-,6,-,987.3,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,(株)マストレ,053-448-5656,34.8016123,137.7958252
604,売地,浜松市浜名区根堅2492-8,-,2026/05/25,198,1.31,徒歩19分,500.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,(有)弥生不動産,053-587-0030,34.8470776,137.7973678
605,売地,浜松市浜名区根堅２４９２－８,-,2026/05/15,198,1.25,徒歩18分,525.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,遠州鉄道(株) 浜北店,053-581-1124,34.8470776,137.7973678
606,売地,浜松市浜名区根堅2181-1,-,2026/05/29,486,3.5,徒歩16分,459.78,所有権,60,-,-,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,(株)旭ビジョン,053-458-1355,34.8443268,137.7954512
607,売地,浜松市浜名区根堅323,-,2026/05/25,500,4.8,徒歩11分,345.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8430964,137.793661
608,売地,浜松市浜名区根堅324,-,2026/03/14,500,3.63,徒歩11分,456.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8430964,137.793661
609,売地,浜松市浜名区根堅2327-1,-,2026/05/25,600,4.55,徒歩22分,436.78,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8430964,137.793661
610,売地,浜松市浜名区根堅1988-45,-,2026/04/07,614,6.01,徒歩17分,338.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8432755,137.7974959
611,売地,浜松市浜名区根堅2181-1,-,2026/04/18,626,4.51,徒歩21分,459.78,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,(有)弥生不動産,053-587-0030,34.8443268,137.7954512
612,売地,浜松市浜名区根堅2348番1の一部、2351番,-,2026/04/30,781,5.49,徒歩14分,516.62,所有権,60,-,-,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,とぴあ浜松農業協同組合不動産センター有玉店,053-476-3152,34.8415247,137.790282
613,売地,浜松市浜名区根堅,-,2026/05/07,67,5.67,-,572.0,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,更地渡し,(株)マストレ 高林支店,053-472-5656,34.8430964,137.793661
614,売地,浜松市浜名区根堅2289-1,-,2026/03/14,980,5.67,徒歩8分,572.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,(有)弥生不動産,053-587-0030,34.8426683,137.7911793
615,売地,浜松市浜名区東美薗19-1,-,2026/03/14,480,4.57,徒歩25分,347.8,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7973218,137.8044624
616,売地,浜松市浜名区東美薗1020-1,-,2026/04/02,500,4.42,徒歩17分,374.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,要確認,現況渡し,(株)アスティア,053-543-9988,34.7973218,137.8044624
617,売地,浜松市浜名区東美薗４４０,-,2026/05/06,559900,4.87,徒歩歩1199分,81.25,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,-,遠州鉄道(株) 浜北店,053-581-1124,34.7973218,137.8044624
618,売地,浜松市浜名区東美薗23-1,-,2026/04/18,698,5.01,徒歩24分,461.4,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7877129,137.8017858
619,売地,浜松市浜名区東美薗1151-1,-,2026/04/07,723,6.01,徒歩15分,398.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7973218,137.8044624
620,売地,浜松市浜名区東美薗1016-1,-,2026/03/14,759,6.01,徒歩17分,418.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7973218,137.8044624
621,売地,浜松市浜名区東美薗1512-2,-,2026/05/25,1385,7.1,徒歩14分,645.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7973218,137.8044624
622,売地,浜松市浜名区東美薗1574,-,2026/04/07,2374,8.51,徒歩12分,923.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7973218,137.8044624
623,売地,浜松市浜名区東美薗1487-1,-,2026/04/07,7629,6.01,徒歩17分,4203.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.7973218,137.8044624
624,売地,浜松市浜名区平口951-7,-,2026/03/14,630,5.86,徒歩31分,356.0,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8064994,137.7717493
625,売地,浜松市浜名区平口1241,-,2026/03/10,720,6,徒歩30分,397.0,所有権,60,-,-,-,-,-,-,-,-,媒介,-,-,要確認,現況渡し,テクノ不動産(有),053-484-1107,34.7995205,137.7630898
626,売地,浜松市浜名区平口,-,2026/05/26,3283,5.71,-,1901.0,所有権,60,-,-,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(有)大西屋,053-585-3401,34.7995205,137.7630898
627,売地,浜松市浜名区細江町気賀1318他,-,2026/06/02,450,3,徒歩11分,497.2,所有権,60,-,1種中高,-,-,-,-,-,-,媒介,-,-,要確認,現況渡し,(株)アスティア,053-543-9988,34.8086566,137.6552513
628,売地,浜松市浜名区細江町気賀,-,2026/05/19,28,4.28,-,449.0,所有権,60,-,1種住居,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,(株)マストレ 高林支店,053-472-5656,34.8086566,137.6552513
629,売地,浜松市浜名区細江町気賀１０９３－２６，１０９３－２７,-,2026/05/07,890,5.64,徒歩17分,522.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)アライブ 企画営業部,053-476-7112,34.8115331,137.6476865
630,売地,浜松市浜名区細江町気賀,-,2026/03/20,990000,3.71,バス停 落合橋 停歩17分,802.47,所有権,60,-,1種低層,-,-,-,-,-,-,専任,-,-,転載不可,相談,あららぎ不動産(株),053-464-5557,34.8086566,137.6552513
631,売地,浜松市浜名区細江町気賀１８４－５,-,2026/05/08,930,4.16,徒歩6分,740.45,所有権,60,-,2種住居,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,遠州鉄道(株) 高台店,053-437-1976,34.807376,137.6559561
632,売地,浜松市浜名区細江町気賀56-1,-,2026/05/29,1370,10.07,徒歩10分,450.19,所有権,80,-,近隣商業,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,センチュリー21中央不動産浜松店,053-584-0021,34.8101803,137.6556627
633,売地,浜松市浜名区細江町気賀703番1,-,2026/04/30,1683,15,徒歩5分,371.08,所有権,60,-,近隣商業,-,-,-,-,-,-,媒介,-,-,要確認,更地渡し,ホームパートナー(株),053-525-0755,34.8092155,137.6531911
634,売地,浜松市浜名区細江町気賀1702番,-,2026/04/30,1694,10.01,徒歩23分,560.0,所有権,60,-,工業地域,-,-,-,-,-,-,一般,-,-,要確認,相談,ホームパートナー(株),053-525-0755,34.79686969999999,137.6482232
635,売地,浜松市浜名区細江町気賀127-11他3筆,-,2026/05/30,1980,6.79,徒歩8分,964.29,所有権,80,-,近隣商業,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,センチュリー21中央不動産浜松店,053-584-0021,34.8075593,137.6563022
636,売地,浜松市浜名区細江町気賀,-,2026/05/16,1987,10,徒歩16分,656.97,所有権,60,-,工業地域,-,-,-,-,-,-,一般,-,-,要確認,更地渡し,(株)マストレ,053-448-5656,34.8086566,137.6552513
637,売地,浜松市浜名区細江町気賀,-,2026/05/14,2180,10.97,徒歩16分,656.97,所有権,60,-,工業地域,-,-,-,-,-,-,一般,-,-,転載不可,更地渡し,浜松損害保険サービス(株),053-459-4180,34.8086566,137.6552513
638,売地,浜松市浜名区細江町気賀１１９５番４,-,2026/05/28,2391,5,徒歩20分,1581.0,所有権,60,-,1種低層,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,とぴあ浜松農業協同組合不動産センター有玉店,053-476-3152,34.7990834,137.6554567
639,売地,浜松市浜名区細江町気賀,-,2026/04/03,22449900,3.39,バス停 気賀青果 停歩1分,2435.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,相談,あららぎ不動産(株),053-464-5557,34.8086566,137.6552513
640,売地,浜松市浜名区細江町気賀10814-5,-,2026/04/09,33550000,12.39,バス停 向山停 停歩1分,934.5,所有権,60,-,無指定,-,-,-,-,-,-,専属専任,-,-,転載不可,現況渡し,アイエス宅建,053-434-6810,34.7954605,137.6198612
641,売地,浜松市浜名区細江町中川3216-1 外3筆,-,2026/03/30,881144,2,バス停 宿名 停歩1分,1346.0,所有権,60,-,無指定,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,アイエス宅建,053-434-6810,34.8070673,137.691109
642,売地,浜松市浜名区細江町中川,-,2026/03/26,887700,5.83,バス停 祝田南 停歩9分,420.0,所有権,50,-,1種低層,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,あららぎ不動産(株),053-464-5557,34.8070673,137.691109
643,売地,浜松市浜名区細江町中川5412-1,-,2026/04/30,11118800,10.42,バス停 新屋停 停歩3分,374.59,所有権,60,-,1種低層,-,-,-,-,-,-,専属専任,-,-,転載不可,更地渡し,アイエス宅建,053-434-6810,34.8028429,137.6605423
644,売地,浜松市浜名区細江町中川4604-1,-,2026/04/16,1400,10.07,徒歩2分,460.0,所有権,60,-,1種住居,-,-,-,-,-,-,媒介,-,-,転載可,現況渡し,湖北開発(株),053-542-0724,34.8133144,137.666546
645,売地,浜松市浜名区細江町中川888-128,-,2026/05/31,1480,9.88,徒歩30分,495.36,所有権,50,-,1種低層,-,-,-,-,-,-,媒介,-,-,転載不可,更地渡し,(有)弥生不動産,053-587-0030,34.8047559,137.6948321
646,売地,浜松市浜名区細江町中川875-1,-,2026/04/22,1900,2.33,徒歩25分,2704.2,所有権,60,-,2種住居,-,-,-,-,-,-,一般,-,-,転載可,現況渡し,(株)Paddle,053-482-7733,34.8070673,137.691109
647,売地,浜松市浜名区細江町中川6918,-,2026/05/18,40,1.4,-,4736.94,所有権,60,-,2種中高,-,-,-,-,-,-,一般,-,-,転載不可,現況渡し,SMD不動産(株),053-401-4235,34.8070673,137.691109
648,売地,浜松市浜名区細江町中川825-1,-,2026/04/19,3970,0.59,徒歩32分,2727.0,所有権,50,-,1種低層,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)伊藤会計不動産部,053-422-9181,34.8057775,137.6986391
649,売地,浜松市浜名区細江町三和,-,2026/05/21,1400,8.64,徒歩7分,535.94,所有権,70,-,1種中高,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,(株)マストレ,053-448-5656,34.8190633,137.6873631
650,売地,浜松市浜名区細江町三和493-1,-,2026/03/14,1700,5.31,徒歩9分,1436.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)不動産Labo.,0538-33-6118,34.8190633,137.6873631
651,売地,浜松市浜名区本沢合632-1,-,2026/03/14,626,6.21,徒歩13分,333.53,所有権,60,-,無指定,-,-,-,-,-,-,媒介,-,-,転載不可,現況渡し,(有)弥生不動産,053-587-0030,34.8111454,137.7995267
652,売地,浜松市浜名区三ヶ日町宇志683番1,-,2026/04/30,1694,6.5,徒歩13分,861.66,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,ホームパートナー(株),053-525-0755,34.807338,137.5643808
653,売地,浜松市浜名区三ヶ日町下尾奈801-1,-,2026/04/30,921,9,徒歩4分,338.64,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,ホームパートナー(株),053-525-0755,34.7856015,137.5411036
654,売地,浜松市浜名区三ヶ日町都筑2174番4、2175番1,-,2026/04/20,660000,3.47,徒歩歩55分,64.6,所有権,60,-,1種住居,-,-,-,-,-,-,媒介,-,-,転載不可,-,リファインエステート(株),053-589-3201,34.793465,137.5773784
655,売地,浜松市浜名区三ヶ日町都筑,-,2026/05/15,750,7.36,徒歩13分,337.18,所有権,60,-,1種中高,-,-,-,-,-,-,媒介,-,-,要確認,更地渡し,(株)アスティア,053-543-9988,34.7919941,137.5828758
656,売地,浜松市浜名区三ヶ日町都筑334-1、334-2,-,2026/04/11,840,3,徒歩12分,927.0,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,更地渡し,(株)不動産Labo.,0538-33-6118,34.7919941,137.5828758
657,売地,"浜松市浜名区三ヶ日町都筑804-1,805-1",-,2026/04/30,1200,10.56,徒歩2分,375.81,所有権,60,-,1種住居,-,-,-,-,-,-,媒介,-,-,要確認,現況渡し,ホームパートナー(株),053-525-0755,34.7898434,137.5867084
658,売地,浜松市浜名区三ヶ日町都筑1956-1 外2筆,-,2026/06/04,11999988,6.21,バス停 野地 停歩4分,1065.32,所有権,60,-,1種中高,-,-,-,-,-,-,専任,-,-,転載不可,現況渡し,アイエス宅建,053-434-6810,34.7939336,137.5734246
659,売地,浜松市浜名区三ヶ日町都筑,-,2026/05/24,3364,20.01,徒歩9分,556.1,所有権,60,-,無指定,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,(株)マストレ,053-448-5656,34.7919941,137.5828758
660,売地,浜松市浜名区三ヶ日町都筑736,-,2026/05/23,3854,8.38,徒歩8分,1521.23,所有権,60,-,1種住居,-,-,-,-,-,-,専任,-,-,要確認,相談,(有)西遠ハウジング,053-545-3567,34.789673,137.582316
661,売地,浜松市浜名区三ヶ日町都筑,-,2026/05/08,6000,19.64,徒歩9分,1010.21,所有権,60,-,-,-,-,-,-,-,-,一般,-,-,要確認,現況渡し,(株)マストレ,053-448-5656,34.7919941,137.5828758
662,売地,浜松市浜名区三ヶ日町都筑859,-,2026/04/24,6000,19.64,徒歩9分,1010.21,所有権,-,-,-,-,-,-,-,-,-,一般,-,-,転載不可,相談,(株)ティーエイト不動産,054-256-2016,34.7854549,137.5882594
663,売地,浜松市浜名区三ヶ日町都筑1313-657,-,2026/06/01,12700,7,徒歩8分,5999.0,所有権,-,-,取引態様,-,-,-,-,-,-,専任,-,-,要確認,現況渡し,(株)ワンダー 本店,06-6227-1002,34.7923134,137.5894476
664,売地,浜松市浜名区三ヶ日町鵺代51-8,-,2026/04/30,9823,6.3,徒歩6分,5154.46,所有権,60,-,1種住居,-,-,-,-,-,-,媒介,-,-,要確認,現況渡し,ホームパートナー(株),053-525-0755,34.8013039,137.5394557
665,売地,浜松市浜名区三ヶ日町三ヶ日470番1他3筆,-,2026/04/30,800,2.59,徒歩8分,1022.76,所有権,60,-,2種中高,-,-,-,-,-,-,媒介,-,-,要確認,現況渡し,ホームパートナー(株),053-525-0755,34.8072193,137.5508703
